1,1,https://www.youtube.com/watch?v=9HIriRfDBEs
2,2,https://www.youtube.com/watch?v=e_laL0Dk5yc
3,3,https://www.youtube.com/watch?v=QloimUQLArY
4,4,https://www.youtube.com/watch?v=KfVfjL8-R-0
5,5,https://www.youtube.com/watch?v=s3gcKKjDo5Y
6,6,https://www.youtube.com/watch?v=AcQcpgpGGH0
7,7,https://www.youtube.com/watch?v=sogpwvSjHqM
8,8,https://www.youtube.com/watch?v=y6WQq1zN4vA
9,9,https://www.youtube.com/watch?v=QQiWG98Bsys
10,10,https://www.youtube.com/watch?v=SwfQ_GpYBNw
11,11,https://www.youtube.com/watch?v=a8VTA9G4QKg
12,12,https://www.youtube.com/watch?v=WbrimOJJmrY
13,13,https://www.youtube.com/watch?v=XY1QPRy6ra0
14,14,https://www.youtube.com/watch?v=W6vhBAWeZcQ
15,15,https://www.youtube.com/watch?v=RhqBZkAwh8c
16,16,https://www.youtube.com/watch?v=Y3JXWNMGRDY
17,17,https://www.youtube.com/watch?v=X-hs2G33Kvc
18,18,https://www.youtube.com/watch?v=9h4tbY4pnrI
19,19,https://www.youtube.com/watch?v=Lympa-566Ek
20,20,https://www.youtube.com/watch?v=XzYGGVlrc9E
21,21,https://www.youtube.com/watch?v=xWIKLeRGqpE
22,22,https://www.youtube.com/watch?v=iAuV7P4tfSQ
23,23,https://www.youtube.com/watch?v=tlHngoCOVO4
24,24,https://www.youtube.com/watch?v=fSweEs7E0yQ
25,25,https://www.youtube.com/watch?v=ZcZWKvH_EBs
26,26,https://www.youtube.com/watch?v=QHAs5UbVl4U
27,27,https://www.youtube.com/watch?v=fJnE8ktm4aQ
28,28,https://www.youtube.com/watch?v=APDdJI3hU4Q
29,29,https://www.youtube.com/watch?v=RyCXAYBi9HU
30,30,https://www.youtube.com/watch?v=Wr6JCyVixPA
31,31,https://www.youtube.com/watch?v=MSJsxrvIhHA
32,32,https://www.youtube.com/watch?v=iCWk2D-dnU4
33,33,https://www.youtube.com/watch?v=WUpd84_F4x4
34,34,https://www.youtube.com/watch?v=Er4Sy-xcvaU
35,35,https://www.youtube.com/watch?v=2xMGeNQ9lBI
36,36,https://www.youtube.com/watch?v=akz2D-N6KHg
37,37,https://www.youtube.com/watch?v=0SqoJip29rw
38,38,https://www.youtube.com/watch?v=Zgg1igkGC8w
39,39,https://www.youtube.com/watch?v=d-4Fvol4pwU
40,40,https://www.youtube.com/watch?v=OcZ82gLZWrY
41,41,https://www.youtube.com/watch?v=Q65VJ1n33XU
42,42,https://www.youtube.com/watch?v=orWL34vG3tY
43,43,https://www.youtube.com/watch?v=nzmQ8g7HrhU
44,44,https://www.youtube.com/watch?v=Ob8YtrUHy-M
45,45,https://www.youtube.com/watch?v=oWP9Riq-ZBg
46,46,https://www.youtube.com/watch?v=0oQ1rVulkU0
47,47,https://www.youtube.com/watch?v=P6pJ5VEK93s
48,48,https://www.youtube.com/watch?v=qSY4fZp2qeQ
49,49,https://www.youtube.com/watch?v=W7QWlpd2XVo
50,50,https://www.youtube.com/watch?v=b0Qscyt7GAs
51,51,https://www.youtube.com/watch?v=kUdadeeGZeY
52,52,https://www.youtube.com/watch?v=Jp4dmFHfzCw
53,53,https://www.youtube.com/watch?v=w4Ba1cZvoCc
54,54,https://www.youtube.com/watch?v=BrfsJjk2o4I
55,55,https://www.youtube.com/watch?v=BsXXSmfr5b4
56,56,https://www.youtube.com/watch?v=T5ESNhMb5T0
57,57,https://www.youtube.com/watch?v=GFIzuaGnnXU
58,58,https://www.youtube.com/watch?v=br3fxVnSeoA
59,59,https://www.youtube.com/watch?v=PI7trBayNvc
60,60,https://www.youtube.com/watch?v=xBtLWuYRpwM
61,61,https://www.youtube.com/watch?v=XpXhHP85hVU
62,62,https://www.youtube.com/watch?v=Xz5uYZOeef8
63,63,https://www.youtube.com/watch?v=OuV6cpH5Dq4
64,64,https://www.youtube.com/watch?v=3lWtAe2pPJc
65,65,https://www.youtube.com/watch?v=scCesnn-0XY
66,66,https://www.youtube.com/watch?v=5sxXkh3wb5Y
67,67,https://www.youtube.com/watch?v=ofCSzej9XqA
68,68,https://www.youtube.com/watch?v=Ux4glg7-8UU
69,69,https://www.youtube.com/watch?v=-stGMAQTibc
70,70,https://www.youtube.com/watch?v=ee6AA5vJxuk
71,71,https://www.youtube.com/watch?v=lhD4eMboeMk
72,72,https://www.youtube.com/watch?v=VPdvSsu48fU
73,73,https://www.youtube.com/watch?v=h6_U-duZgaU
74,74,https://www.youtube.com/watch?v=CbZS0Wp7tFY
75,75,https://www.youtube.com/watch?v=548Yb5an2kg
76,76,https://www.youtube.com/watch?v=mSF5nSH7Nek
77,77,https://www.youtube.com/watch?v=51gEpOohis0
78,78,https://www.youtube.com/watch?v=-JNjsOX0N0c
